train_number,station_code,station_sequence,scheduled_arrival,actual_arrival,arrival_delay_min,scheduled_distance_km,current_delay_min,section_avg_delay_min,weather_severity,is_weekend,day_of_week,hour_of_day,train_type,priority_score,platform_congestion,num_stops_so_far,halts_scheduled_min
64431,NDLS,7,2026-08-26 17:30:00,2026-08-26 17:46:48,16.8,25.0,4.3,14.4,0,0,2,17,EXP,0.55,0.95,7,0.0
64432,NDLS,1,2026-08-26 14:00:00,2026-08-26 14:26:36,26.6,0.0,0.0,12.9,1,0,2,14,EXP,0.55,0.95,1,0.0
64432,CSB,2,2026-08-26 14:04:00,2026-08-26 14:11:24,7.4,1.0,26.6,7.9,0,0,2,14,EXP,0.55,0.41,2,1.0
64432,TKJ,3,2026-08-26 14:08:00,2026-08-26 14:14:42,6.7,2.0,7.4,9.5,0,0,2,14,EXP,0.55,0.42,3,1.0
64432,ANVR,4,2026-08-26 14:18:00,2026-08-26 14:33:06,15.1,13.0,6.7,8.2,0,0,2,14,EXP,0.55,0.18,4,1.0
64432,CNJ,5,2026-08-26 14:21:00,2026-08-26 14:21:00,0.0,15.0,15.1,1.9,0,0,2,14,EXP,0.55,0.16,5,1.0
64432,SBB,6,2026-08-26 14:27:00,2026-08-26 14:34:30,7.5,18.0,0.0,7.1,0,0,2,14,EXP,0.55,0.47,6,1.0
64432,GZB,7,2026-08-26 14:50:00,2026-08-26 15:07:30,17.5,25.0,7.5,14.4,0,0,2,14,EXP,0.55,0.95,7,0.0
64433,GZB,1,2026-08-26 16:50:00,2026-08-26 17:15:24,25.4,0.0,0.0,12.9,2,0,2,16,EXP,0.55,0.95,1,0.0
64433,SBB,2,2026-08-26 16:59:00,2026-08-26 17:04:42,5.7,6.0,25.4,8.6,0,0,2,16,EXP,0.55,0.47,2,1.0
64433,CNJ,3,2026-08-26 17:04:00,2026-08-26 17:20:42,16.7,10.0,5.7,6.4,2,0,2,17,EXP,0.55,0.16,3,1.0
64433,ANVR,4,2026-08-26 17:07:00,2026-08-26 17:15:24,8.4,12.0,16.7,8.2,0,0,2,17,EXP,0.55,0.18,4,1.0
64433,MWC,5,2026-08-26 17:11:00,2026-08-26 17:20:48,9.8,16.0,8.4,1.3,1,0,2,17,EXP,0.55,0.11,5,1.0
64433,TKJ,6,2026-08-26 17:19:00,2026-08-26 17:23:48,4.8,22.0,9.8,6.5,0,0,2,17,EXP,0.55,0.42,6,1.0
64433,CSB,7,2026-08-26 17:23:00,2026-08-26 17:39:30,16.5,24.0,4.8,7.9,2,0,2,17,EXP,0.55,0.41,7,1.0
64433,NDLS,8,2026-08-26 17:45:00,2026-08-26 18:06:48,21.8,25.0,16.5,15.9,1,0,2,17,EXP,0.55,0.95,8,0.0
64434,DLI,1,2026-08-26 11:20:00,2026-08-26 11:45:30,25.5,0.0,0.0,12.7,0,0,2,11,EXP,0.55,0.93,1,0.0
64434,DSB,2,2026-08-26 11:29:00,2026-08-26 11:56:48,27.8,1.0,25.5,5.9,3,0,2,11,EXP,0.55,0.24,2,1.0
64434,NDLS,3,2026-08-26 11:38:00,2026-08-26 11:59:48,21.8,3.0,27.8,15.9,0,0,2,11,EXP,0.55,0.95,3,2.0
64434,CSB,4,2026-08-26 11:44:00,2026-08-26 12:05:54,21.9,4.0,21.8,10.9,2,0,2,11,EXP,0.55,0.41,4,1.0
64434,TKJ,5,2026-08-26 11:48:00,2026-08-26 12:05:48,17.8,5.0,21.9,5.0,1,0,2,11,EXP,0.55,0.42,5,1.0
64434,MWC,6,2026-08-26 11:55:00,2026-08-26 12:00:12,5.2,12.0,17.8,2.8,0,0,2,11,EXP,0.55,0.11,6,1.0
64434,ANVR,7,2026-08-26 11:59:00,2026-08-26 12:07:54,8.9,16.0,5.2,5.2,1,0,2,11,EXP,0.55,0.18,7,1.0
64434,CNJ,8,2026-08-26 12:02:00,2026-08-26 12:15:54,13.9,18.0,8.9,6.4,0,0,2,12,EXP,0.55,0.16,8,1.0
64434,SBB,9,2026-08-26 12:08:00,2026-08-26 12:18:06,10.1,21.0,13.9,11.6,0,0,2,12,EXP,0.55,0.47,9,1.0
64434,GZB,10,2026-08-26 12:30:00,2026-08-26 12:43:48,13.8,28.0,10.1,11.4,0,0,2,12,EXP,0.55,0.95,10,0.0
64437,GZB,1,2026-08-26 06:05:00,2026-08-26 06:19:12,14.2,0.0,0.0,12.9,0,0,2,6,EXP,0.55,0.95,1,0.0
64437,SBB,2,2026-08-26 06:14:00,2026-08-26 06:21:36,7.6,6.0,14.2,8.6,0,0,2,6,EXP,0.55,0.47,2,1.0
64437,CNJ,3,2026-08-26 06:19:00,2026-08-26 06:25:18,6.3,10.0,7.6,6.4,0,0,2,6,EXP,0.55,0.16,3,1.0
64437,ANVR,4,2026-08-26 06:23:00,2026-08-26 06:33:36,10.6,12.0,6.3,8.2,0,0,2,6,EXP,0.55,0.18,4,1.0
64437,TKJ,5,2026-08-26 06:32:00,2026-08-26 06:39:00,7.0,22.0,10.6,5.0,0,0,2,6,EXP,0.55,0.42,5,1.0
64437,CSB,6,2026-08-26 06:36:00,2026-08-26 06:40:00,4.0,24.0,7.0,6.4,0,0,2,6,EXP,0.55,0.41,6,1.0
64437,NDLS,7,2026-08-26 06:52:00,2026-08-26 07:12:18,20.3,25.0,4.0,14.4,0,0,2,6,EXP,0.55,0.95,7,2.0
64437,DSB,8,2026-08-26 07:00:00,2026-08-26 07:04:54,4.9,27.0,20.3,7.4,0,0,2,7,EXP,0.55,0.24,8,1.0
64437,DLI,9,2026-08-26 07:08:00,2026-08-26 07:28:00,20.0,28.0,4.9,17.2,1,0,2,7,EXP,0.55,0.93,9,0.0
64439,GZB,1,2026-08-26 08:10:00,2026-08-26 08:24:30,14.5,0.0,0.0,12.9,0,0,2,8,EXP,0.55,0.95,1,0.0
64439,SBB,2,2026-08-26 08:19:00,2026-08-26 08:25:00,6.0,6.0,14.5,8.6,0,0,2,8,EXP,0.55,0.47,2,1.0
64439,CNJ,3,2026-08-26 08:24:00,2026-08-26 08:33:36,9.6,10.0,6.0,6.4,0,0,2,8,EXP,0.55,0.16,3,1.0
64439,ANVR,4,2026-08-26 08:27:00,2026-08-26 08:38:30,11.5,12.0,9.6,8.2,0,0,2,8,EXP,0.55,0.18,4,1.0
64439,TKJ,5,2026-08-26 08:39:00,2026-08-26 08:43:36,4.6,22.0,11.5,5.0,0,0,2,8,EXP,0.55,0.42,5,1.0
64439,CSB,6,2026-08-26 08:43:00,2026-08-26 08:52:54,9.9,24.0,4.6,6.4,0,0,2,8,EXP,0.55,0.41,6,1.0
64439,NDLS,7,2026-08-26 08:58:00,2026-08-26 09:18:48,20.8,25.0,9.9,14.4,1,0,2,8,EXP,0.55,0.95,7,2.0
64439,DSB,8,2026-08-26 09:06:00,2026-08-26 09:17:12,11.2,27.0,20.8,7.4,0,0,2,9,EXP,0.55,0.24,8,1.0
64439,DLI,9,2026-08-26 09:18:00,2026-08-26 09:37:18,19.3,28.0,11.2,17.2,0,0,2,9,EXP,0.55,0.93,9,0.0
64441,GZB,1,2026-08-26 17:20:00,2026-08-26 17:37:42,17.7,0.0,0.0,12.9,1,0,2,17,EXP,0.55,0.95,1,0.0
64441,SBB,2,2026-08-26 17:29:00,2026-08-26 17:40:18,11.3,6.0,17.7,8.6,0,0,2,17,EXP,0.55,0.47,2,1.0
64441,CNJ,3,2026-08-26 17:34:00,2026-08-26 17:39:06,5.1,10.0,11.3,6.4,0,0,2,17,EXP,0.55,0.16,3,1.0
64441,ANVR,4,2026-08-26 17:37:00,2026-08-26 17:42:00,5.0,12.0,5.1,8.2,0,0,2,17,EXP,0.55,0.18,4,1.0
64441,TKJ,5,2026-08-26 17:46:00,2026-08-26 17:52:42,6.7,22.0,5.0,5.0,0,0,2,17,EXP,0.55,0.42,5,1.0
64441,CSB,6,2026-08-26 17:50:00,2026-08-26 18:02:54,12.9,24.0,6.7,6.4,0,0,2,17,EXP,0.55,0.41,6,1.0
64441,NDLS,7,2026-08-26 18:10:00,2026-08-26 18:39:24,29.4,25.0,12.9,14.4,3,0,2,18,EXP,0.55,0.95,7,0.0
64443,GZB,1,2026-08-26 18:30:00,2026-08-26 18:45:42,15.7,0.0,0.0,12.9,0,0,2,18,EXP,0.55,0.95,1,0.0
64443,SBB,2,2026-08-26 18:39:00,2026-08-26 18:47:06,8.1,6.0,15.7,8.6,0,0,2,18,EXP,0.55,0.47,2,1.0
64443,CNJ,3,2026-08-26 18:44:00,2026-08-26 19:02:30,18.5,10.0,8.1,6.4,0,0,2,18,EXP,0.55,0.16,3,1.0
64443,ANVR,4,2026-08-26 18:47:00,2026-08-26 18:50:30,3.5,12.0,18.5,8.2,0,0,2,18,EXP,0.55,0.18,4,1.0
64443,MWC,5,2026-08-26 18:51:00,2026-08-26 19:04:18,13.3,16.0,3.5,1.3,2,0,2,18,EXP,0.55,0.11,5,1.0
64443,TKJ,6,2026-08-26 18:59:00,2026-08-26 19:11:36,12.6,22.0,13.3,6.5,0,0,2,18,EXP,0.55,0.42,6,1.0
64443,CSB,7,2026-08-26 19:03:00,2026-08-26 19:12:30,9.5,24.0,12.6,7.9,0,0,2,19,EXP,0.55,0.41,7,1.0
64443,NDLS,8,2026-08-26 19:20:00,2026-08-26 19:46:36,26.6,25.0,9.5,15.9,0,0,2,19,EXP,0.55,0.95,8,15.0
64443,DSB,9,2026-08-26 19:44:00,2026-08-26 20:04:36,20.6,27.0,26.6,8.9,1,0,2,19,EXP,0.55,0.24,9,1.0
64443,DLI,10,2026-08-26 20:00:00,2026-08-26 20:17:12,17.2,28.0,20.6,11.2,1,0,2,20,EXP,0.55,0.93,10,0.0
64445,GZB,1,2026-08-26 19:25:00,2026-08-26 20:04:30,39.5,0.0,0.0,12.9,3,0,2,19,EXP,0.55,0.95,1,0.0
64445,SBB,2,2026-08-26 19:34:00,2026-08-26 19:41:30,7.5,6.0,39.5,8.6,0,0,2,19,EXP,0.55,0.47,2,1.0
64445,VVB,3,2026-08-26 19:39:00,2026-08-26 19:42:18,3.3,11.0,7.5,7.0,0,0,2,19,EXP,0.55,0.21,3,1.0
64445,DSA,4,2026-08-26 19:44:00,2026-08-26 19:53:12,9.2,13.0,3.3,10.8,0,0,2,19,EXP,0.55,0.4,4,1.0
64445,DLI,5,2026-08-26 20:05:00,2026-08-26 20:17:42,12.7,19.0,9.2,11.2,0,0,2,20,EXP,0.55,0.93,5,0.0
64449,GZB,1,2026-08-26 08:30:00,2026-08-26 08:42:00,12.0,0.0,0.0,12.9,0,0,2,8,EXP,0.55,0.95,1,0.0
64449,SBB,2,2026-08-26 08:39:00,2026-08-26 08:57:54,18.9,6.0,12.0,8.6,1,0,2,8,EXP,0.55,0.47,2,1.0
64449,CNJ,3,2026-08-26 08:44:00,2026-08-26 08:46:30,2.5,10.0,18.9,6.4,0,0,2,8,EXP,0.55,0.16,3,1.0
64449,ANVR,4,2026-08-26 08:47:00,2026-08-26 09:00:12,13.2,12.0,2.5,8.2,1,0,2,8,EXP,0.55,0.18,4,1.0
64449,MWC,5,2026-08-26 08:51:00,2026-08-26 08:54:42,3.7,16.0,13.2,1.3,0,0,2,8,EXP,0.55,0.11,5,1.0
64449,TKJ,6,2026-08-26 08:59:00,2026-08-26 09:11:24,12.4,22.0,3.7,6.5,1,0,2,8,EXP,0.55,0.42,6,1.0
64449,CSB,7,2026-08-26 09:03:00,2026-08-26 09:17:36,14.6,24.0,12.4,7.9,0,0,2,9,EXP,0.55,0.41,7,1.0
64449,NDLS,8,2026-08-26 09:20:00,2026-08-26 09:39:54,19.9,25.0,14.6,15.9,0,0,2,9,EXP,0.55,0.95,8,0.0
64450,NDLS,1,2026-08-26 17:50:00,2026-08-26 18:02:06,12.1,0.0,0.0,12.9,0,0,2,17,EXP,0.55,0.95,1,0.0
64450,CSB,2,2026-08-26 17:53:00,2026-08-26 18:16:24,23.4,1.0,12.1,7.9,2,0,2,17,EXP,0.55,0.41,2,1.0
64450,TKJ,3,2026-08-26 17:57:00,2026-08-26 18:04:00,7.0,2.0,23.4,9.5,0,0,2,17,EXP,0.55,0.42,3,1.0
64450,MWC,4,2026-08-26 18:04:00,2026-08-26 18:16:48,12.8,9.0,7.0,7.3,0,0,2,18,EXP,0.55,0.11,4,1.0
64450,ANVR,5,2026-08-26 18:08:00,2026-08-26 18:17:06,9.1,13.0,12.8,2.2,0,0,2,18,EXP,0.55,0.18,5,1.0
64450,CNJ,6,2026-08-26 18:11:00,2026-08-26 18:18:06,7.1,15.0,9.1,3.4,0,0,2,18,EXP,0.55,0.16,6,1.0
64450,SBB,7,2026-08-26 18:17:00,2026-08-26 18:28:48,11.8,18.0,7.1,8.6,1,0,2,18,EXP,0.55,0.47,7,1.0
64450,GZB,8,2026-08-26 18:40:00,2026-08-26 19:07:24,27.4,25.0,11.8,15.9,0,0,2,18,EXP,0.55,0.95,8,0.0
64451,DLI,1,2026-08-26 16:40:00,2026-08-26 16:57:54,17.9,0.0,0.0,12.7,0,0,2,16,MEMU,0.3,0.93,1,0.0
64451,SZM,2,2026-08-26 16:51:00,2026-08-26 17:04:12,13.2,2.0,17.9,5.6,1,0,2,16,MEMU,0.3,0.22,2,2.0
64451,DAZ,3,2026-08-26 17:00:00,2026-08-26 17:22:24,22.4,7.0,13.2,5.3,2,0,2,17,MEMU,0.3,0.07,3,1.0
64451,ANDI,4,2026-08-26 17:05:00,2026-08-26 17:19:18,14.3,8.0,22.4,7.2,2,0,2,17,MEMU,0.3,0.1,4,1.0
64451,BHD,5,2026-08-26 17:11:00,2026-08-26 17:19:42,8.7,13.0,14.3,1.1,1,0,2,17,MEMU,0.3,0.09,5,1.0
64451,KHKN,6,2026-08-26 17:17:00,2026-08-26 17:43:42,26.7,16.0,8.7,2.5,0,0,2,17,MEMU,0.3,0.08,6,1.0
64451,HUK,7,2026-08-26 17:23:00,2026-08-26 17:27:12,4.2,20.0,26.7,4.1,0,0,2,17,MEMU,0.3,0.09,7,1.0
64451,NUR,8,2026-08-26 17:29:00,2026-08-26 17:38:42,9.7,25.0,4.2,6.1,1,0,2,17,MEMU,0.3,0.13,8,1.0
64451,RDDE,9,2026-08-26 17:36:00,2026-08-26 17:41:42,5.7,32.0,9.7,7.1,0,0,2,17,MEMU,0.3,0.09,9,1.0
64451,HNN,10,2026-08-26 17:43:00,2026-08-26 17:43:42,0.7,37.0,5.7,1.0,0,0,2,17,MEMU,0.3,0.08,10,1.0
64451,SNP,11,2026-08-26 17:50:00,2026-08-26 18:03:30,13.5,43.0,0.7,4.6,2,0,2,17,MEMU,0.3,0.26,11,1.0
64451,SLKN,12,2026-08-26 18:00:00,2026-08-26 18:20:18,20.3,51.0,13.5,4.0,3,0,2,18,MEMU,0.3,0.08,12,1.0
64451,RUG,13,2026-08-26 18:06:00,2026-08-26 18:10:54,4.9,54.0,20.3,5.3,0,0,2,18,MEMU,0.3,0.07,13,1.0
64451,GNU,14,2026-08-26 18:12:00,2026-08-26 18:19:36,7.6,59.0,4.9,7.7,0,0,2,18,MEMU,0.3,0.14,14,1.0
64451,BDMJ,15,2026-08-26 18:18:00,2026-08-26 18:21:18,3.3,64.0,7.6,0.8,0,0,2,18,MEMU,0.3,0.07,15,1.0
64451,SMK,16,2026-08-26 18:25:00,2026-08-26 18:27:30,2.5,71.0,3.3,3.2,0,0,2,18,MEMU,0.3,0.14,16,1.0
64451,DWNA,17,2026-08-26 18:34:00,2026-08-26 18:52:12,18.2,80.0,2.5,4.0,0,0,2,18,MEMU,0.3,0.08,17,1.0
64451,PNP,18,2026-08-26 19:15:00,2026-08-26 19:29:36,14.6,88.0,18.2,10.0,0,0,2,19,MEMU,0.3,0.46,18,0.0
64452,KKDE,1,2026-08-26 05:55:00,2026-08-26 06:01:42,6.7,0.0,0.0,5.5,0,0,2,5,EXP,0.55,0.33,1,0.0
64452,AMIN,2,2026-08-26 06:03:00,2026-08-26 06:06:30,3.5,8.0,6.7,3.5,0,0,2,6,EXP,0.55,0.04,2,1.0
64452,NLKR,3,2026-08-26 06:12:00,2026-08-26 06:18:48,6.8,17.0,3.5,5.2,0,0,2,6,EXP,0.55,0.06,3,1.0
64452,TRR,4,2026-08-26 06:18:00,2026-08-26 06:30:54,12.9,20.0,6.8,6.8,0,0,2,6,EXP,0.55,0.07,4,1.0
64452,BZK,5,2026-08-26 06:24:00,2026-08-26 06:30:06,6.1,26.0,12.9,0.5,0,0,2,6,EXP,0.55,0.04,5,1.0
64452,KUN,6,2026-08-26 06:31:00,2026-08-26 06:34:18,3.3,33.0,6.1,4.6,0,0,2,6,EXP,0.55,0.26,6,2.0
64452,BZJT,7,2026-08-26 06:43:00,2026-08-26 06:46:30,3.5,42.0,3.3,3.5,0,0,2,6,EXP,0.55,0.04,7,1.0
64452,GRA,8,2026-08-26 06:53:00,2026-08-26 07:05:00,12.0,50.0,3.5,5.5,2,0,2,6,EXP,0.55,0.08,8,1.0
64452,KFU,9,2026-08-26 06:59:00,2026-08-26 07:01:06,2.1,55.0,12.0,6.5,0,0,2,6,EXP,0.55,0.04,9,1.0
64452,BBDE,10,2026-08-26 07:05:00,2026-08-26 07:14:00,9.0,61.0,2.1,0.5,1,0,2,7,EXP,0.55,0.04,10,1.0
64452,PNP,11,2026-08-26 07:13:00,2026-08-26 07:23:36,10.6,67.0,9.0,7.0,0,0,2,7,EXP,0.55,0.46,11,2.0
64452,DWNA,12,2026-08-26 07:23:00,2026-08-26 07:26:06,3.1,75.0,10.6,4.0,0,0,2,7,EXP,0.55,0.08,12,1.0
64452,SMK,13,2026-08-26 07:32:00,2026-08-26 07:47:24,15.4,84.0,3.1,6.2,2,0,2,7,EXP,0.55,0.14,13,1.0
64452,BDMJ,14,2026-08-26 07:39:00,2026-08-26 07:43:12,4.2,91.0,15.4,6.8,0,0,2,7,EXP,0.55,0.07,14,1.0
64452,GNU,15,2026-08-26 07:45:00,2026-08-26 07:51:06,6.1,96.0,4.2,1.7,1,0,2,7,EXP,0.55,0.14,15,1.0
64452,RUG,16,2026-08-26 07:51:00,2026-08-26 07:51:00,0.0,101.0,6.1,2.3,0,0,2,7,EXP,0.55,0.07,16,1.0
64452,SLKN,17,2026-08-26 07:57:00,2026-08-26 08:08:24,11.4,104.0,0.0,4.0,1,0,2,7,EXP,0.55,0.08,17,1.0
64452,SNP,18,2026-08-26 08:05:00,2026-08-26 08:27:48,22.8,112.0,11.4,7.6,2,0,2,8,EXP,0.55,0.26,18,2.0
64452,HNN,19,2026-08-26 08:15:00,2026-08-26 08:30:36,15.6,117.0,22.8,7.0,1,0,2,8,EXP,0.55,0.08,19,1.0
64452,RDDE,20,2026-08-26 08:21:00,2026-08-26 08:21:54,0.9,122.0,15.6,1.1,0,0,2,8,EXP,0.55,0.09,20,1.0
64452,NUR,21,2026-08-26 08:29:00,2026-08-26 08:36:00,7.0,129.0,0.9,3.1,0,0,2,8,EXP,0.55,0.13,21,1.0
64452,HUK,22,2026-08-26 08:36:00,2026-08-26 08:39:06,3.1,135.0,7.0,4.1,0,0,2,8,EXP,0.55,0.09,22,1.0
64452,KHKN,23,2026-08-26 08:42:00,2026-08-26 08:49:36,7.6,138.0,3.1,5.5,0,0,2,8,EXP,0.55,0.08,23,1.0
64452,BHD,24,2026-08-26 08:48:00,2026-08-26 08:56:42,8.7,142.0,7.6,7.1,0,0,2,8,EXP,0.55,0.09,24,1.0
64452,ANDI,25,2026-08-26 08:55:00,2026-08-26 09:03:42,8.7,146.0,8.7,1.2,0,0,2,8,EXP,0.55,0.1,25,1.0
64452,DAZ,26,2026-08-26 09:01:00,2026-08-26 09:12:12,11.2,148.0,8.7,2.3,1,0,2,9,EXP,0.55,0.07,26,1.0
64452,SZM,27,2026-08-26 09:08:00,2026-08-26 09:15:30,7.5,152.0,11.2,5.6,1,0,2,9,EXP,0.55,0.22,27,1.0
64452,DLI,28,2026-08-26 09:35:00,2026-08-26 10:09:12,34.2,155.0,7.5,15.7,1,0,2,9,EXP,0.55,0.93,28,0.0
64453,DLI,1,2026-08-26 17:40:00,2026-08-26 17:57:12,17.2,0.0,0.0,12.7,0,0,2,17,EXP,0.55,0.93,1,0.0
64453,SZM,2,2026-08-26 17:52:00,2026-08-26 18:02:36,10.6,2.0,17.2,5.6,1,0,2,17,EXP,0.55,0.22,2,1.0
64453,DAZ,3,2026-08-26 17:58:00,2026-08-26 18:05:12,7.2,7.0,10.6,5.3,0,0,2,17,EXP,0.55,0.07,3,1.0
64453,ANDI,4,2026-08-26 18:03:00,2026-08-26 18:23:18,20.3,8.0,7.2,7.2,3,0,2,18,EXP,0.55,0.1,4,1.0
64453,BHD,5,2026-08-26 18:09:00,2026-08-26 18:15:48,6.8,13.0,20.3,1.1,0,0,2,18,EXP,0.55,0.09,5,1.0
64453,KHKN,6,2026-08-26 18:15:00,2026-08-26 18:17:12,2.2,16.0,6.8,2.5,0,0,2,18,EXP,0.55,0.08,6,1.0
64453,HUK,7,2026-08-26 18:21:00,2026-08-26 18:27:48,6.8,20.0,2.2,4.1,0,0,2,18,EXP,0.55,0.09,7,1.0
64453,NUR,8,2026-08-26 18:27:00,2026-08-26 18:51:12,24.2,25.0,6.8,6.1,0,0,2,18,EXP,0.55,0.13,8,1.0
64453,RDDE,9,2026-08-26 18:34:00,2026-08-26 18:49:54,15.9,32.0,24.2,7.1,1,0,2,18,EXP,0.55,0.09,9,1.0
64453,HNN,10,2026-08-26 18:41:00,2026-08-26 18:42:24,1.4,37.0,15.9,1.0,0,0,2,18,EXP,0.55,0.08,10,1.0
64453,SNP,11,2026-08-26 18:46:00,2026-08-26 19:00:30,14.5,43.0,1.4,4.6,0,0,2,18,EXP,0.55,0.26,11,2.0
64453,SLKN,12,2026-08-26 18:57:00,2026-08-26 18:57:36,0.6,51.0,14.5,4.0,0,0,2,18,EXP,0.55,0.08,12,1.0
64453,RUG,13,2026-08-26 19:03:00,2026-08-26 19:07:36,4.6,54.0,0.6,5.3,0,0,2,19,EXP,0.55,0.07,13,1.0
64453,GNU,14,2026-08-26 19:09:00,2026-08-26 19:33:30,24.5,59.0,4.6,7.7,2,0,2,19,EXP,0.55,0.14,14,1.0
64453,BDMJ,15,2026-08-26 19:15:00,2026-08-26 19:19:54,4.9,64.0,24.5,0.8,0,0,2,19,EXP,0.55,0.07,15,1.0
64453,SMK,16,2026-08-26 19:21:00,2026-08-26 19:31:12,10.2,71.0,4.9,3.2,1,0,2,19,EXP,0.55,0.14,16,1.0
64453,DWNA,17,2026-08-26 19:29:00,2026-08-26 19:46:48,17.8,80.0,10.2,4.0,1,0,2,19,EXP,0.55,0.08,17,1.0
64453,PNP,18,2026-08-26 19:50:00,2026-08-26 20:05:00,15.0,88.0,17.8,10.0,1,0,2,19,EXP,0.55,0.46,18,0.0
64454,KKDE,1,2026-08-26 12:45:00,2026-08-26 12:55:18,10.3,0.0,0.0,5.5,0,0,2,12,EXP,0.55,0.33,1,0.0
64454,AMIN,2,2026-08-26 12:53:00,2026-08-26 12:55:54,2.9,8.0,10.3,3.5,0,0,2,12,EXP,0.55,0.04,2,1.0
64454,NLKR,3,2026-08-26 13:02:00,2026-08-26 13:10:30,8.5,17.0,2.9,5.2,0,0,2,13,EXP,0.55,0.06,3,1.0
64454,TRR,4,2026-08-26 13:08:00,2026-08-26 13:30:00,22.0,20.0,8.5,6.8,2,0,2,13,EXP,0.55,0.07,4,1.0
64454,BZK,5,2026-08-26 13:15:00,2026-08-26 13:31:00,16.0,26.0,22.0,0.5,3,0,2,13,EXP,0.55,0.04,5,1.0
64454,KUN,6,2026-08-26 13:22:00,2026-08-26 13:30:48,8.8,33.0,16.0,4.6,1,0,2,13,EXP,0.55,0.26,6,2.0
64454,BZJT,7,2026-08-26 13:33:00,2026-08-26 13:44:06,11.1,42.0,8.8,3.5,0,0,2,13,EXP,0.55,0.04,7,1.0
64454,GRA,8,2026-08-26 13:42:00,2026-08-26 13:51:30,9.5,50.0,11.1,5.5,0,0,2,13,EXP,0.55,0.08,8,1.0
64454,KFU,9,2026-08-26 13:49:00,2026-08-26 13:50:12,1.2,55.0,9.5,6.5,0,0,2,13,EXP,0.55,0.04,9,1.0
64454,BBDE,10,2026-08-26 13:55:00,2026-08-26 13:55:18,0.3,61.0,1.2,0.5,0,0,2,13,EXP,0.55,0.04,10,1.0
64454,PNP,11,2026-08-26 14:13:00,2026-08-26 14:28:42,15.7,67.0,0.3,7.0,1,0,2,14,EXP,0.55,0.46,11,2.0
64454,DWNA,12,2026-08-26 14:23:00,2026-08-26 14:26:06,3.1,75.0,15.7,4.0,0,0,2,14,EXP,0.55,0.08,12,1.0
64454,SMK,13,2026-08-26 14:32:00,2026-08-26 14:40:42,8.7,84.0,3.1,6.2,1,0,2,14,EXP,0.55,0.14,13,1.0
64454,BDMJ,14,2026-08-26 14:39:00,2026-08-26 14:48:18,9.3,91.0,8.7,6.8,0,0,2,14,EXP,0.55,0.07,14,1.0
64454,GNU,15,2026-08-26 14:45:00,2026-08-26 14:47:18,2.3,96.0,9.3,1.7,0,0,2,14,EXP,0.55,0.14,15,1.0
64454,RUG,16,2026-08-26 14:51:00,2026-08-26 14:58:54,7.9,101.0,2.3,2.3,0,0,2,14,EXP,0.55,0.07,16,1.0
64454,SLKN,17,2026-08-26 14:56:00,2026-08-26 15:16:00,20.0,104.0,7.9,4.0,0,0,2,14,EXP,0.55,0.08,17,2.0
64454,SNP,18,2026-08-26 15:06:00,2026-08-26 15:15:06,9.1,112.0,20.0,7.6,0,0,2,15,EXP,0.55,0.26,18,2.0
64454,HNN,19,2026-08-26 15:15:00,2026-08-26 15:23:24,8.4,117.0,9.1,7.0,0,0,2,15,EXP,0.55,0.08,19,1.0
64454,RDDE,20,2026-08-26 15:21:00,2026-08-26 15:45:00,24.0,122.0,8.4,1.1,2,0,2,15,EXP,0.55,0.09,20,1.0
64454,NUR,21,2026-08-26 15:29:00,2026-08-26 15:33:36,4.6,129.0,24.0,3.1,0,0,2,15,EXP,0.55,0.13,21,1.0
64454,HUK,22,2026-08-26 15:35:00,2026-08-26 15:35:42,0.7,135.0,4.6,4.1,0,0,2,15,EXP,0.55,0.09,22,1.0
64454,KHKN,23,2026-08-26 15:41:00,2026-08-26 15:47:42,6.7,138.0,0.7,5.5,0,0,2,15,EXP,0.55,0.08,23,1.0
64454,BHD,24,2026-08-26 15:47:00,2026-08-26 15:54:48,7.8,142.0,6.7,7.1,0,0,2,15,EXP,0.55,0.09,24,1.0
64454,ANDI,25,2026-08-26 16:09:00,2026-08-26 16:15:42,6.7,146.0,7.8,1.2,1,0,2,16,EXP,0.55,0.1,25,1.0
64454,DAZ,26,2026-08-26 16:15:00,2026-08-26 16:25:30,10.5,148.0,6.7,2.3,0,0,2,16,EXP,0.55,0.07,26,1.0
64454,SZM,27,2026-08-26 16:43:00,2026-08-26 16:48:30,5.5,152.0,10.5,5.6,0,0,2,16,EXP,0.55,0.22,27,2.0
64454,DLI,28,2026-08-26 17:10:00,2026-08-26 17:22:24,12.4,155.0,5.5,15.7,0,0,2,17,EXP,0.55,0.93,28,0.0
64461,NZM,1,2026-08-26 18:10:00,2026-08-26 18:31:00,21.0,0.0,0.0,12.9,1,0,2,18,EXP,0.55,0.95,1,0.0
64461,TKJ,2,2026-08-26 18:17:00,2026-08-26 18:25:42,8.7,4.0,21.0,8.0,0,0,2,18,EXP,0.55,0.42,2,1.0
64461,CSB,3,2026-08-26 18:23:00,2026-08-26 18:30:30,7.5,5.0,8.7,9.4,0,0,2,18,EXP,0.55,0.41,3,1.0
64461,NDLS,4,2026-08-26 18:33:00,2026-08-26 18:48:06,15.1,7.0,7.5,17.4,0,0,2,18,EXP,0.55,0.95,4,2.0
